,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
134,26545,TIA,0.0,-0.00588654,1008.6797754600001,0.0,1008.6797754600001,1.0,3.0,9.8109,3.0,9.8109,entry_initial_normal_long
135,26553,TIA,0.12060000000000137,-0.005910660000000001,1008.7944648000001,0.0,1008.7944648000001,1.0,-3.0,9.8511,0.0,9.8109,close_grid_long
136,26554,TIA,0.0,-0.005833380000000001,1008.7886314200001,0.0,1008.7886314200001,1.0,3.0,9.7223,3.0,9.7223,entry_initial_normal_long
137,26555,TIA,0.18299999999999983,-0.00586998,1008.9657614400002,0.0,1008.9657614400002,1.0,-3.0,9.7833,0.0,9.7223,close_grid_long
138,26556,TIA,0.0,-0.00588618,1008.9598752600002,0.0,1008.9598752600002,1.0,3.0,9.8103,3.0,9.8103,entry_initial_normal_long
139,26692,TIA,0.12060000000000137,-0.0059103,1009.0745649600002,0.0,1009.0745649600002,1.0,-3.0,9.8505,0.0,9.8103,close_grid_long
140,26693,TIA,0.0,-0.00591948,1009.0686454800002,0.0,1009.0686454800002,1.0,3.0,9.8658,3.0,9.8658,entry_initial_normal_long
141,26701,TIA,0.12119999999999997,-0.00594372,1009.1839017600003,0.0,1009.1839017600003,1.0,-3.0,9.9062,0.0,9.8658,close_grid_long
142,26748,TIA,0.0,-0.00593784,1009.1779639200003,0.0,1009.1779639200003,1.0,3.0,9.8964,3.0,9.8964,entry_initial_normal_long
143,26749,TIA,0.12149999999999928,-0.0059621399999999995,1009.2935017800003,0.0,1009.2935017800003,1.0,-3.0,9.9369,0.0,9.8964,close_grid_long
144,26767,TIA,0.0,-0.0059397,1009.2875620800003,0.0,1009.2875620800003,1.0,3.0,9.8995,3.0,9.8995,entry_initial_normal_long
145,26768,TIA,0.12149999999999928,-0.0059640000000000006,1009.4030980800003,0.0,1009.4030980800003,1.0,-3.0,9.94,0.0,9.8995,close_grid_long
146,26770,TIA,0.0,-0.0059398800000000015,1009.3971582000003,0.0,1009.3971582000003,1.0,3.0,9.8998,3.0,9.8998,entry_initial_normal_long
147,26773,TIA,0.12149999999999928,-0.00596418,1009.5126940200003,0.0,1009.5126940200003,1.0,-3.0,9.9403,0.0,9.8998,close_grid_long
148,26774,TIA,0.0,-0.005940120000000001,1009.5067539000003,0.0,1009.5067539000003,1.0,3.0,9.9002,3.0,9.9002,entry_initial_normal_long
149,26867,TIA,0.12179999999999858,-0.00596448,1009.6225894200003,0.0,1009.6225894200003,1.0,-3.0,9.9408,0.0,9.9002,close_grid_long
150,26874,TIA,0.0,-0.005928900000000001,1009.6166605200003,0.0,1009.6166605200003,1.0,3.0,9.8815,3.0,9.8815,entry_initial_normal_long
151,26880,TIA,0.12149999999999928,-0.0059532000000000005,1009.7322073200003,0.0,1009.7322073200003,1.0,-3.0,9.922,0.0,9.8815,close_grid_long
152,26881,TIA,0.0,-0.005929200000000001,1009.7262781200003,0.0,1009.7262781200003,1.0,3.0,9.882,3.0,9.882,entry_initial_normal_long
153,26885,TIA,0.12149999999999928,-0.0059535,1009.8418246200004,0.0,1009.8418246200004,1.0,-3.0,9.9225,0.0,9.882,close_grid_long
154,26886,TIA,0.0,-0.005929380000000001,1009.8358952400004,0.0,1009.8358952400004,1.0,3.0,9.8823,3.0,9.8823,entry_initial_normal_long
155,26895,TIA,0.12149999999999928,-0.00595368,1009.9514415600004,0.0,1009.9514415600004,1.0,-3.0,9.9228,0.0,9.8823,close_grid_long
156,26896,TIA,0.0,-0.00592974,1009.9455118200003,0.0,1009.9455118200003,1.0,3.0,9.8829,3.0,9.8829,entry_initial_normal_long
157,26897,TIA,0.508200000000004,-0.00603138,1010.4476804400003,0.0,1010.4476804400003,1.0,-3.0,10.0523,0.0,9.8829,close_grid_long
158,27176,TIA,0.0,-0.00602382,1010.4416566200003,0.0,1010.4416566200003,1.0,3.0,10.0397,3.0,10.0397,entry_initial_normal_long
159,27177,TIA,0.15270000000000117,-0.00605436,1010.5883022600003,0.0,1010.5883022600003,1.0,-3.0,10.0906,0.0,10.0397,close_grid_long
160,27213,TIA,0.0,-0.00602856,1010.5822737000003,0.0,1010.5822737000003,1.0,3.0,10.0476,3.0,10.0476,entry_initial_normal_long
161,27712,TIA,0.12330000000000041,-0.00605322,1010.6995204800003,0.0,1010.6995204800003,1.0,-3.0,10.0887,0.0,10.0476,close_grid_long
162,27725,TIA,0.0,-0.00598296,1010.6935375200003,0.0,1010.6935375200003,1.0,3.0,9.9716,3.0,9.9716,entry_initial_normal_long
163,27752,TIA,0.12239999999999718,-0.00600744,1010.8099300800003,0.0,1010.8099300800003,1.0,-3.0,10.0124,0.0,9.9716,close_grid_long
164,27754,TIA,0.0,-0.005984280000000001,1010.8039458000003,0.0,1010.8039458000003,1.0,3.0,9.9738,3.0,9.9738,entry_initial_normal_long
165,27781,TIA,0.12239999999999718,-0.00600876,1010.9203370400003,0.0,1010.9203370400003,1.0,-3.0,10.0146,0.0,9.9738,close_grid_long
166,27788,TIA,0.0,-0.00598548,1010.9143515600002,0.0,1010.9143515600002,1.0,3.0,9.9758,3.0,9.9758,entry_initial_normal_long
167,27790,TIA,0.12270000000000181,-0.0060100200000000005,1011.0310415400003,0.0,1011.0310415400003,1.0,-3.0,10.0167,0.0,9.9758,close_grid_long
168,27799,TIA,0.0,-0.00598644,1011.0250551000003,0.0,1011.0250551000003,1.0,3.0,9.9774,3.0,9.9774,entry_initial_normal_long
169,27810,TIA,0.12270000000000181,-0.00601098,1011.1417441200002,0.0,1011.1417441200002,1.0,-3.0,10.0183,0.0,9.9774,close_grid_long
170,27811,TIA,0.0,-0.00598668,1011.1357574400002,0.0,1011.1357574400002,1.0,3.0,9.9778,3.0,9.9778,entry_initial_normal_long
171,27817,TIA,0.12270000000000181,-0.00601122,1011.2524462200003,0.0,1011.2524462200003,1.0,-3.0,10.0187,0.0,9.9778,close_grid_long
172,27818,TIA,0.0,-0.005987040000000001,1011.2464591800002,0.0,1011.2464591800002,1.0,3.0,9.9784,3.0,9.9784,entry_initial_normal_long
173,27821,TIA,0.12269999999999648,-0.00601158,1011.3631476000002,0.0,1011.3631476000002,1.0,-3.0,10.0193,0.0,9.9784,close_grid_long
174,27823,TIA,0.0,-0.00598734,1011.3571602600001,0.0,1011.3571602600001,1.0,3.0,9.9789,3.0,9.9789,entry_initial_normal_long
175,27827,TIA,0.12270000000000181,-0.006011880000000001,1011.4738483800002,0.0,1011.4738483800002,1.0,-3.0,10.0198,0.0,9.9789,close_grid_long
176,27833,TIA,0.0,-0.005988,1011.4678603800002,0.0,1011.4678603800002,1.0,3.0,9.98,3.0,9.98,entry_initial_normal_long
177,27837,TIA,0.12269999999999648,-0.00601254,1011.5845478400001,0.0,1011.5845478400001,1.0,-3.0,10.0209,0.0,9.98,close_grid_long
178,27838,TIA,0.0,-0.00598824,1011.5785596000002,0.0,1011.5785596000002,1.0,3.0,9.9804,3.0,9.9804,entry_initial_normal_long
179,27840,TIA,0.12270000000000181,-0.0060127800000000006,1011.6952468200002,0.0,1011.6952468200002,1.0,-3.0,10.0213,0.0,9.9804,close_grid_long
180,27843,TIA,0.0,-0.0059886,1011.6892582200002,0.0,1011.6892582200002,1.0,3.0,9.981,3.0,9.981,entry_initial_normal_long
