,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
9357,644527,SHIB,8.74683299999983,-0.24588209400000002,11719.223745940228,0.0,11719.223745940228,1.0,-90785.0,0.013542,0.0,0.013445653323786971,close_grid_long
9358,644528,SHIB,0.0,-0.0705820488,11719.153163891428,0.0,11719.153163891428,1.0,26157.0,0.013492,26157.0,0.013492,entry_initial_normal_long
9359,644529,SHIB,2.6156999999999844,-0.0711051888,11721.697758702627,0.0,11721.697758702627,1.0,-26157.0,0.013592,0.0,0.013492,close_grid_long
9360,644530,SHIB,0.0,-0.070597908,11721.627160794627,0.0,11721.627160794627,1.0,25917.0,0.01362,25917.0,0.01362,entry_initial_normal_long
9361,644547,SHIB,0.0,-0.0694782936,11721.557682501027,0.0,11721.557682501027,1.0,25917.0,0.013404,51834.0,0.013512,entry_grid_normal_long
9362,644576,SHIB,0.0,-0.1042905896,11721.453391911427,0.0,11721.453391911427,1.0,39349.0,0.013252,91183.0,0.013399799918844522,entry_grid_normal_long
9363,644584,SHIB,0.0,-0.18098261200000001,11721.272409299427,0.0,11721.272409299427,1.0,69220.0,0.013073,160403.0,0.013258773314713566,entry_grid_normal_long
9364,644764,SHIB,0.0,-0.31213752780000004,11720.960271771626,0.0,11720.960271771626,1.0,121767.0,0.012817,282170.0,0.013068131463302265,entry_grid_normal_long
9365,645072,SHIB,0.0,-0.7028399766,11720.257431795026,0.0,11720.257431795026,1.0,282651.0,0.012433,564821.0,0.012750295293553178,entry_grid_inflated_long
9366,648862,SHIB,0.0,-0.588581506,11719.668850289027,0.0,11719.668850289027,1.0,235999.0,0.01247,800820.0,0.012667693199470543,entry_trailing_normal_long
9367,649883,SHIB,49.89653199999958,-2.03888772,11767.526494569027,0.0,11767.526494569027,1.0,-800820.0,0.01273,0.0,0.012667693199470543,close_grid_long
9368,650087,SHIB,0.0,-0.0708745058,11767.455620063227,0.0,11767.455620063227,1.0,28343.0,0.012503,28343.0,0.012503,entry_initial_normal_long
9369,650101,SHIB,2.607556000000002,-0.071396017,11769.991780046226,0.0,11769.991780046226,1.0,-28343.0,0.012595,0.0,0.012503,close_grid_long
9370,650182,SHIB,0.0,-0.07088824,11769.920891806227,0.0,11769.920891806227,1.0,28310.0,0.01252,28310.0,0.01252,entry_initial_normal_long
9371,650287,SHIB,0.0,-0.06977848800000001,11769.851113318227,0.0,11769.851113318227,1.0,28310.0,0.012324,56620.0,0.012421999999999999,entry_grid_normal_long
9372,650312,SHIB,0.0,-0.104747134,11769.746366184227,0.0,11769.746366184227,1.0,42982.0,0.012185,99602.0,0.012319725607919519,entry_grid_normal_long
9373,650327,SHIB,0.0,-0.1817990884,11769.564567095827,0.0,11769.564567095827,1.0,75611.0,0.012022,175213.0,0.012191245809386289,entry_grid_normal_long
9374,650603,SHIB,14.850036000000268,-0.4301829576,11783.984420138228,0.0,11783.984420138228,1.0,-175213.0,0.012276,0.0,0.012191245809386289,close_grid_long
9375,650604,SHIB,0.0,-0.070972649,11783.913447489227,0.0,11783.913447489227,1.0,28933.0,0.012265,28933.0,0.012265,entry_initial_normal_long
9376,650888,SHIB,2.6329030000000233,-0.0714992296,11786.474851259627,0.0,11786.474851259627,1.0,-28933.0,0.012356,0.0,0.012265,close_grid_long
9377,650889,SHIB,0.0,-0.070988424,11786.403862835627,0.0,11786.403862835627,1.0,28717.0,0.01236,28717.0,0.01236,entry_initial_normal_long
9378,650975,SHIB,2.613247000000023,-0.0715110734,11788.945598762226,0.0,11788.945598762226,1.0,-28717.0,0.012451,0.0,0.01236,close_grid_long
9379,651169,SHIB,0.0,-0.07100316,11788.874595602227,0.0,11788.874595602227,1.0,28575.0,0.012424,28575.0,0.012424,entry_initial_normal_long
9380,651206,SHIB,2.628900000000002,-0.07152894,11791.431966662227,0.0,11791.431966662227,1.0,-28575.0,0.012516,0.0,0.012424,close_grid_long
9381,651269,SHIB,0.0,-0.071017472,11791.360949190226,0.0,11791.360949190226,1.0,28544.0,0.01244,28544.0,0.01244,entry_initial_normal_long
