,balance,equity,balance_btc,equity_btc
5220,1011.3132701405993,997.2643645101992,0.0,-11.863608
5280,1012.7668747023992,1011.0863493817993,0.0,-0.21860800000000538
5340,1013.7359581903991,1012.8938176535992,0.0,0.0
5400,1013.9924184433991,1013.870035414199,0.0,0.0
5460,1013.9924184433991,1013.9924184433991,0.0,0.0
5520,1013.9924184433991,1013.9924184433991,0.0,0.0
5580,1014.115518668199,1013.9924184433991,0.0,0.0
5640,1014.238017573799,1014.115518668199,0.0,0.0
5700,1014.223060753999,1014.238017573799,0.0,0.0
5760,1014.204324427999,1013.437873753999,0.0,-0.7851869999999989
5820,1014.1624012759991,1011.9215734279991,0.0,-2.2827509999999913
5880,1015.625336854399,1009.1318982759991,0.0,-5.030502999999973
5940,1016.0159952527989,1015.079468854399,0.0,-0.5458680000000002
6000,1016.2854328559989,1015.8769452527989,0.0,-0.13904999999999834
6060,1016.6505975109989,1016.1500318559989,0.0,-0.13540100000000177
6120,1016.7781966069989,1016.3959475109989,0.0,-0.25465000000000165
6180,1016.8918688381988,1016.7781966069989,0.0,0.0
6240,1016.8835222471988,1016.6892928381988,0.0,-0.20257600000000292
6300,1017.4026299911988,1016.5936432471988,0.0,-0.2898790000000056
6360,1017.5230821705987,1016.8721349911988,0.0,-0.5304949999999984
6420,1017.6502695881987,1017.2645861705987,0.0,-0.2584960000000023
6480,1017.7638939961987,1017.6502695881987,0.0,0.0
6540,1017.7638939961987,1017.4737789961987,0.0,-0.29011499999999857
6600,1017.7555424473987,1017.4645689961988,0.0,-0.2993249999999998
6660,1018.2760903841987,1017.3243154473987,0.0,-0.43122700000001696
6720,1018.2760903841987,1018.2760903841987,0.0,0.0
6780,1018.2760903841987,1018.2760903841987,0.0,0.0
6840,1018.3927503111987,1018.2760903841987,0.0,0.0
6900,1018.5160629105987,1018.2743203111987,0.0,-0.11842999999999991
6960,1018.5160629105987,1018.5206169105987,0.0,0.0045540000000006044
7020,1018.7795121623988,1018.2610389105987,0.0,-0.25502400000000225
7080,1019.1531449931988,1018.7105721623988,0.0,-0.06894000000000118
7140,1019.2765084515988,1019.1647133933989,0.0,0.018227999999998468
7200,1019.3930582171988,1019.2765084515988,0.0,0.0
7260,1019.6395326935988,1019.1289842171988,0.0,-0.26407399999999953
7320,1019.6395326935988,1019.4164846935988,0.0,-0.22304799999999803
7380,1019.6395326935988,1019.5667006935988,0.0,-0.07283200000000177
7440,1019.6311686455988,1019.3436526935988,0.0,-0.2958799999999998
7500,1019.6311686455988,1018.9015606455988,0.0,-0.7296080000000056
7560,1019.6311686455988,1018.4858806455987,0.0,-1.1452880000000067
7620,1019.6311686455988,1018.5170566455988,0.0,-1.1141120000000027
7680,1019.5703005055988,1018.4962726455988,0.0,-1.1348960000000052
7740,1021.0311408295986,1014.3665125055987,0.0,-5.203788000000001
7800,1021.3987297977986,1020.8901108295986,0.0,-0.14102999999999832
7860,1021.3987297977986,1021.0034797977986,0.0,-0.39525000000000005
7920,1021.3903523405986,1020.9755797977987,0.0,-0.4231499999999997
7980,1021.3903523405986,1021.1957523405986,0.0,-0.19460000000000194
8040,1021.6539202121986,1021.3762243405986,0.0,-0.014128000000005615
8100,1021.6539202121986,1020.9730402121986,0.0,-0.6808800000000023
8160,1022.3202072043986,1021.3593202121987,0.0,-0.2945999999999976
8220,1022.5863790647985,1022.1935502043985,0.0,-0.12665700000000055
8280,1022.5863790647985,1022.3261740647985,0.0,-0.2602049999999976
8340,1022.5863790647985,1022.4539110647985,0.0,-0.13246800000000117
8400,1023.2780906923986,1021.9051150647985,0.0,-0.6812640000000001
8460,1023.2780906923986,1023.3022856923985,0.0,0.024194999999999016
8520,1023.5215969331986,1023.0748526923985,0.0,-0.2032380000000018
8580,1023.5215969331986,1023.2813969331986,0.0,-0.24020000000000272
8640,1024.3156708085987,1022.9547249331986,0.0,-0.5668720000000003
8700,1025.0110296489984,1023.9352158085987,0.0,-0.3804550000000005
8760,1025.0110296489984,1024.7027036489983,0.0,-0.30832599999999777
8820,1025.1318760405984,1025.1385751637984,0.0,0.0
8880,1025.2564338249983,1025.2008680405984,0.0,0.06899200000000061
8940,1025.3800102917985,1025.1390018249983,0.0,-0.11743199999999861
9000,1025.3716041829985,1024.8528622917986,0.0,-0.5271480000000023
9060,1025.3716041829985,1024.5405481829985,0.0,-0.8310559999999976
9120,1025.3716041829985,1024.7188361829985,0.0,-0.6527679999999932
9180,1025.6552640809984,1024.7411221829984,0.0,-0.630482
9240,1025.7795349925984,1025.5126420809984,0.0,-0.1426219999999976
9300,1025.7795349925984,1025.7304049925983,0.0,-0.049129999999997995
9360,1025.7795349925984,1025.5387979925983,0.0,-0.24073699999999787
9420,1025.7795349925984,1025.4651029925985,0.0,-0.3144319999999991
9480,1025.7795349925984,1025.6419709925983,0.0,-0.1375640000000012
9540,1025.7711242693983,1025.3766689925985,0.0,-0.40286599999999806
9600,1025.7522186873985,1024.8210702693984,0.0,-0.9500540000000005
9660,1025.7522186873985,1023.2966886873984,0.0,-2.455530000000017
9720,1025.7522186873985,1025.1659266873985,0.0,-0.586292000000013
9780,1026.4765269631985,1025.9085006873984,0.0,0.15628199999999667
9840,1026.4765269631985,1026.1306299631985,0.0,-0.34589699999999807
9900,1026.4491911823984,1025.8900059631985,0.0,-0.5865209999999996
9960,1026.4068973039984,1023.7935811823985,0.0,-2.6556099999999603
10020,1026.3504874579985,1022.2604553039986,0.0,-4.146441999999918
10080,1026.3504874579985,1017.6032164579985,0.0,-8.747271
10140,1026.3504874579985,1002.4619474579985,0.0,-23.88853999999999
10200,1026.3504874579985,960.6381624579985,0.0,-65.71232499999994
10260,1026.3504874579985,970.4852814579984,0.0,-55.86520600000001
10320,1026.3504874579985,972.7088244579985,0.0,-53.64166299999999
10380,1026.3504874579985,958.6263854579986,0.0,-67.72410199999993
10440,1028.3215231975987,964.3440674579984,0.0,-62.00642
10500,1028.5133601611988,1028.3215231975987,0.0,0.0
10560,1028.7818047457988,1028.5691701611988,0.0,0.055810000000002566
10620,1029.3036864023984,1028.7832797457988,0.0,0.0014750000000035238
10680,1031.1260294137987,1029.1770674023985,0.0,-0.12661899999999326
10740,1031.2474293749988,1031.0192304137988,0.0,-0.10679899999999955
10800,1031.4975168333988,1031.3756157813987,0.0,0.0
10860,1031.7507959145987,1031.4975168333988,0.0,0.0
10920,1031.7440536833988,1031.7507959145987,0.0,0.0
10980,1031.7440536833988,1031.4753496833987,0.0,-0.26870399999999683
11040,1032.0037432491988,1031.6041036833988,0.0,-0.13994999999999916
11100,1032.0037432491988,1032.0037432491988,0.0,0.0
11160,1032.0037432491988,1032.0037432491988,0.0,0.0
11220,1032.0037432491988,1032.0037432491988,0.0,0.0
11280,1032.0037432491988,1032.0037432491988,0.0,0.0
11340,1032.0037432491988,1032.0037432491988,0.0,0.0
11400,1032.0037432491988,1032.0037432491988,0.0,0.0
11460,1032.0037432491988,1032.0037432491988,0.0,0.0
11520,1032.6455896193986,1032.0037432491988,0.0,0.0
11580,1032.7674165301987,1032.6455896193986,0.0,0.0
11640,1032.7606671025987,1032.7674165301987,0.0,0.0
11700,1032.7606671025987,1032.5823681025988,0.0,-0.17829900000000024
11760,1032.7606671025987,1032.1555311025988,0.0,-0.6051360000000007
11820,1032.7606671025987,1032.4472931025987,0.0,-0.31337399999999943
11880,1033.0407017283987,1031.7922138353988,0.0,-0.9599990000000028
11940,1033.0407017283987,1033.0080077283988,0.0,-0.03269399999999961
12000,1033.1633968259987,1032.7573537283988,0.0,-0.2833479999999998
12060,1033.2855662251989,1032.9028528259987,0.0,-0.2605439999999969
12120,1033.4144369807989,1033.3344002251988,0.0,0.04883400000000178
12180,1033.407684311999,1033.4144369807989,0.0,0.0
12240,1033.5295509751988,1033.429348311999,0.0,0.021663999999998178
12300,1033.5295509751988,1033.258800975199,0.0,-0.27075000000000304
12360,1033.5295509751988,1033.2642159751988,0.0,-0.2653350000000023
12420,1033.5295509751988,1033.0746909751988,0.0,-0.4548599999999993
12480,1033.780082566399,1033.658145312199,0.0,0.0
12540,1033.780082566399,1033.780082566399,0.0,0.0
12600,1033.780082566399,1033.780082566399,0.0,0.0
12660,1033.780082566399,1033.780082566399,0.0,0.0
12720,1033.780082566399,1033.780082566399,0.0,0.0
12780,1033.780082566399,1033.780082566399,0.0,0.0
12840,1033.780082566399,1033.780082566399,0.0,0.0
12900,1033.780082566399,1033.780082566399,0.0,0.0
12960,1033.780082566399,1033.780082566399,0.0,0.0
13020,1033.780082566399,1033.780082566399,0.0,0.0
13080,1033.780082566399,1033.780082566399,0.0,0.0
13140,1033.780082566399,1033.780082566399,0.0,0.0
13200,1033.780082566399,1033.780082566399,0.0,0.0
13260,1033.780082566399,1033.780082566399,0.0,0.0
13320,1033.780082566399,1033.780082566399,0.0,0.0
13380,1033.780082566399,1033.780082566399,0.0,0.0
